VentaID,Fecha,ClienteID,Segmento,Producto,Categoria,Region,Canal,Cantidad,PrecioUnitario,Descuento,VentaNeta,Margen,MedioPago
V00761,2024-09-13,C0021,Hogar,Llave de paso,Plomería,Arequipa,Web,1,28,0.05,26.6,8.25,Tarjeta
V00762,2025-03-02,C0383,Profesional,Cemento 42.5kg,Construcción,Junín,Tienda,7,32,0.03,217.28,42.51,Yape
V00763,2025-06-10,C0333,Profesional,Tubo PVC 1/2,Plomería,Junín,Tienda,3,8,0.08,22.08,6.03,Yape
V00764,2025-09-12,C0150,Hogar,Brocha 3 pulgadas,Pinturas,Piura,App,1,18,0.08,16.56,4.11,Transferencia
V00765,2024-10-30,C0377,Profesional,Martillo profesional,Herramientas,Arequipa,Marketplace,5,65,0.0,325.0,104.29,Transferencia
V00766,2025-04-21,C0182,Profesional,Cemento 42.5kg,Construcción,Cusco,Tienda,7,32,0.05,212.8,45.04,Transferencia
V00767,2024-11-08,C0476,Hogar,Guantes de trabajo,Seguridad,Cusco,App,1,22,0.1,19.8,6.23,Transferencia
V00768,2025-08-24,C0016,Profesional,Taladro inalámbrico,Herramientas,Lima,App,3,260,0.0,780.0,264.69,Transferencia
V00769,2025-03-04,C0415,Hogar,Cemento 42.5kg,Construcción,Piura,App,2,32,0.05,60.8,10.19,Transferencia
V00770,2025-04-28,C0043,Hogar,Casco de seguridad,Seguridad,Cusco,Marketplace,2,35,0.0,70.0,20.4,Plin
V00771,2024-01-05,C0232,Hogar,Pintura látex 4L,Pinturas,Arequipa,Tienda,4,95,0.03,368.6,123.57,Plin
V00772,2025-01-12,C0341,Hogar,Cemento 42.5kg,Construcción,Arequipa,Tienda,3,32,0.05,91.2,11.76,Yape
V00773,2024-04-26,C0082,Hogar,Martillo profesional,Herramientas,Arequipa,Tienda,4,65,0.05,247.0,48.91,Efectivo
V00774,2025-05-27,C0364,Profesional,Martillo profesional,Herramientas,Cusco,Marketplace,6,65,0.03,378.3,61.1,Tarjeta
V00775,2025-12-31,C0245,Profesional,Llave de paso,Plomería,Lima,Marketplace,2,28,0.03,54.32,11.12,Tarjeta
V00776,2025-04-17,C0464,Profesional,Martillo profesional,Herramientas,Lima,Web,5,65,0.1,292.5,87.7,Yape
V00777,2024-07-13,C0046,Profesional,Alicate,Herramientas,Cusco,Marketplace,5,38,0.03,184.3,51.78,Yape
V00778,2024-04-26,C0410,Profesional,Alicate,Herramientas,Junín,Tienda,2,38,0.0,76.0,22.69,Efectivo
V00779,2025-04-30,C0223,Hogar,Pintura látex 4L,Pinturas,Lima,App,6,95,0.03,552.9,131.72,Plin
V00780,2024-05-09,C0090,Profesional,Guantes de trabajo,Seguridad,Cusco,Tienda,2,22,0.1,39.6,9.37,Tarjeta
V00781,2025-07-03,C0370,Hogar,Cable eléctrico 10m,Electricidad,Junín,App,5,42,0.0,210.0,30.11,Efectivo
V00782,2024-09-28,C0317,Hogar,Llave de paso,Plomería,Arequipa,Tienda,1,28,0.05,26.6,3.76,Efectivo
V00783,2024-03-11,C0226,Profesional,Guantes de trabajo,Seguridad,Arequipa,Tienda,5,22,0.0,110.0,18.27,Efectivo
V00784,2024-01-23,C0442,Empresa,Martillo profesional,Herramientas,Piura,Tienda,1,65,0.03,63.05,12.64,Efectivo
V00785,2025-10-31,C0332,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,Marketplace,3,42,0.05,119.7,22.6,Yape
V00786,2024-06-15,C0012,Hogar,Tubo PVC 1/2,Plomería,La Libertad,Web,2,8,0.1,14.4,2.7,Tarjeta
V00787,2025-01-22,C0182,Hogar,Cable eléctrico 10m,Electricidad,Cusco,App,1,42,0.05,39.9,12.47,Plin
V00788,2024-03-04,C0235,Hogar,Martillo profesional,Herramientas,Cusco,Marketplace,5,65,0.0,325.0,77.41,Tarjeta
V00789,2025-03-28,C0286,Hogar,Cable eléctrico 10m,Electricidad,Junín,Web,2,42,0.0,84.0,12.77,Yape
V00790,2025-11-11,C0154,Hogar,Llave de paso,Plomería,Lima,App,5,28,0.03,135.8,43.64,Efectivo
V00791,2025-09-04,C0174,Profesional,Brocha 3 pulgadas,Pinturas,Cusco,Tienda,3,18,0.08,49.68,11.63,Transferencia
V00792,2024-03-08,C0481,Profesional,Pintura látex 4L,Pinturas,Lima,Web,5,95,0.03,460.75,55.4,Plin
V00793,2025-06-02,C0311,Profesional,Taladro inalámbrico,Herramientas,Lima,Tienda,4,260,0.03,1008.8,336.68,Plin
V00794,2024-06-16,C0332,Empresa,Casco de seguridad,Seguridad,La Libertad,Tienda,1,35,0.03,33.95,5.39,Yape
V00795,2024-07-08,C0182,Hogar,Tubo PVC 1/2,Plomería,Junín,Marketplace,5,8,0.0,40.0,12.98,Tarjeta
V00796,2025-06-22,C0098,Empresa,Alicate,Herramientas,Lima,Tienda,2,38,0.05,72.2,11.14,Tarjeta
V00797,2024-01-04,C0065,Empresa,Brocha 3 pulgadas,Pinturas,Arequipa,Marketplace,4,18,0.08,66.24,12.7,Transferencia
V00798,2025-03-10,C0163,Profesional,Brocha 3 pulgadas,Pinturas,Piura,Marketplace,6,18,0.05,102.6,20.99,Transferencia
V00799,2025-11-18,C0307,Hogar,Pintura látex 4L,Pinturas,Arequipa,Web,4,95,0.03,368.6,83.93,Transferencia
V00800,2025-05-10,C0458,Hogar,Foco LED,Electricidad,Junín,Web,1,15,0.05,14.25,3.7,Plin
V00801,2024-11-26,C0456,Profesional,Casco de seguridad,Seguridad,Cusco,Tienda,4,35,0.0,140.0,44.44,Plin
V00802,2025-03-18,C0024,Profesional,Llave de paso,Plomería,Piura,Web,5,28,0.03,135.8,37.48,Yape
V00803,2024-03-02,C0418,Profesional,Llave de paso,Plomería,La Libertad,Web,5,28,0.0,140.0,30.37,Tarjeta
V00804,2025-11-08,C0006,Profesional,Cemento 42.5kg,Construcción,Cusco,App,3,32,0.05,91.2,23.27,Transferencia
V00805,2025-06-14,C0090,Hogar,Taladro inalámbrico,Herramientas,Lima,Tienda,1,260,0.03,252.2,53.64,Tarjeta
V00806,2024-12-24,C0025,Profesional,Llave de paso,Plomería,Junín,App,5,28,0.03,135.8,37.55,Yape
V00807,2025-08-23,C0114,Profesional,Cable eléctrico 10m,Electricidad,Piura,Web,6,42,0.03,244.44,62.82,Tarjeta
V00808,2025-06-20,C0296,Hogar,Cemento 42.5kg,Construcción,Cusco,Tienda,2,32,0.08,58.88,12.83,Yape
V00809,2025-07-26,C0374,Hogar,Brocha 3 pulgadas,Pinturas,Arequipa,Web,7,18,0.08,115.92,17.31,Tarjeta
V00810,2025-11-24,C0129,Empresa,Martillo profesional,Herramientas,Cusco,App,1,65,0.0,65.0,17.75,Transferencia
V00811,2025-04-05,C0275,Profesional,Casco de seguridad,Seguridad,Arequipa,Tienda,5,35,0.08,161.0,32.13,Efectivo
V00812,2025-09-05,C0434,Hogar,Casco de seguridad,Seguridad,La Libertad,Web,5,35,0.08,161.0,32.43,Tarjeta
V00813,2025-04-14,C0098,Profesional,Guantes de trabajo,Seguridad,Lima,Web,3,22,0.0,66.0,8.93,Efectivo
V00814,2024-04-30,C0375,Hogar,Martillo profesional,Herramientas,Junín,Marketplace,1,65,0.05,61.75,19.03,Tarjeta
V00815,2024-02-02,C0049,Hogar,Brocha 3 pulgadas,Pinturas,La Libertad,Web,6,18,0.0,108.0,32.53,Transferencia
V00816,2025-07-21,C0029,Profesional,Martillo profesional,Herramientas,Arequipa,Web,3,65,0.1,175.5,53.47,Transferencia
V00817,2024-10-20,C0100,Profesional,Cemento 42.5kg,Construcción,Junín,Tienda,7,32,0.05,212.8,30.41,Efectivo
V00818,2024-08-13,C0035,Empresa,Casco de seguridad,Seguridad,La Libertad,Marketplace,1,35,0.08,32.2,4.32,Efectivo
V00819,2024-08-15,C0150,Hogar,Alicate,Herramientas,Arequipa,App,5,38,0.03,184.3,58.86,Efectivo
V00820,2025-10-26,C0307,Profesional,Alicate,Herramientas,Lima,Tienda,7,38,0.0,266.0,87.65,Efectivo
V00821,2024-08-12,C0449,Profesional,Pintura látex 4L,Pinturas,Arequipa,Tienda,6,95,0.05,541.5,158.82,Tarjeta
V00822,2024-06-17,C0019,Hogar,Casco de seguridad,Seguridad,Junín,App,7,35,0.1,220.5,73.39,Transferencia
V00823,2025-07-01,C0247,Hogar,Pintura látex 4L,Pinturas,Lima,Tienda,1,95,0.05,90.25,13.67,Tarjeta
V00824,2025-08-23,C0235,Hogar,Pintura látex 4L,Pinturas,La Libertad,Web,7,95,0.05,631.75,205.32,Yape
V00825,2024-04-25,C0438,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,Tienda,3,42,0.05,119.7,35.47,Plin
V00826,2024-09-22,C0362,Hogar,Tubo PVC 1/2,Plomería,Cusco,Marketplace,1,8,0.05,7.6,1.83,Efectivo
V00827,2024-03-07,C0369,Empresa,Pintura látex 4L,Pinturas,La Libertad,App,4,95,0.08,349.6,60.69,Efectivo
V00828,2024-09-04,C0067,Hogar,Casco de seguridad,Seguridad,La Libertad,Web,4,35,0.08,128.8,35.03,Transferencia
V00829,2025-02-21,C0199,Hogar,Cable eléctrico 10m,Electricidad,Piura,App,4,42,0.1,151.2,40.08,Transferencia
V00830,2025-10-04,C0353,Profesional,Brocha 3 pulgadas,Pinturas,Cusco,App,4,18,0.05,68.4,19.15,Tarjeta
V00831,2025-01-06,C0359,Profesional,Alicate,Herramientas,Arequipa,Tienda,4,38,0.0,152.0,40.95,Transferencia
V00832,2025-01-03,C0348,Profesional,Llave de paso,Plomería,Cusco,Tienda,2,28,0.03,54.32,11.42,Transferencia
V00833,2025-06-16,C0125,Profesional,Llave de paso,Plomería,Arequipa,App,3,28,0.0,84.0,22.77,Transferencia
V00834,2025-03-30,C0275,Hogar,Guantes de trabajo,Seguridad,La Libertad,Web,3,22,0.03,64.02,16.88,Efectivo
V00835,2025-11-17,C0167,Hogar,Guantes de trabajo,Seguridad,Arequipa,Web,4,22,0.0,88.0,17.86,Plin
V00836,2025-05-31,C0051,Profesional,Martillo profesional,Herramientas,Piura,Marketplace,7,65,0.1,409.5,68.91,Efectivo
V00837,2025-03-31,C0411,Profesional,Martillo profesional,Herramientas,Arequipa,Web,1,65,0.03,63.05,8.17,Plin
V00838,2024-07-29,C0324,Profesional,Casco de seguridad,Seguridad,La Libertad,Tienda,2,35,0.05,66.5,8.43,Transferencia
V00839,2024-06-06,C0098,Profesional,Tubo PVC 1/2,Plomería,Arequipa,Tienda,6,8,0.05,45.6,6.76,Yape
V00840,2025-02-02,C0304,Hogar,Llave de paso,Plomería,Lima,Tienda,2,28,0.0,56.0,12.61,Transferencia
V00841,2025-06-04,C0480,Profesional,Pintura látex 4L,Pinturas,Cusco,Tienda,3,95,0.0,285.0,83.43,Tarjeta
V00842,2024-03-26,C0484,Profesional,Llave de paso,Plomería,Junín,App,2,28,0.08,51.52,7.14,Plin
V00843,2024-04-13,C0421,Profesional,Foco LED,Electricidad,La Libertad,App,1,15,0.08,13.8,2.01,Tarjeta
V00844,2025-08-25,C0233,Empresa,Foco LED,Electricidad,Arequipa,Web,1,15,0.0,15.0,4.43,Transferencia
V00845,2025-02-18,C0053,Profesional,Foco LED,Electricidad,Arequipa,Tienda,3,15,0.0,45.0,14.92,Yape
V00846,2025-08-04,C0435,Hogar,Foco LED,Electricidad,Arequipa,Tienda,5,15,0.08,69.0,20.08,Plin
V00847,2024-12-14,C0085,Profesional,Martillo profesional,Herramientas,Piura,Marketplace,6,65,0.03,378.3,92.13,Efectivo
V00848,2025-09-16,C0155,Hogar,Pintura látex 4L,Pinturas,Lima,Web,1,95,0.1,85.5,14.92,Yape
V00849,2025-12-06,C0419,Profesional,Taladro inalámbrico,Herramientas,Arequipa,Tienda,2,260,0.03,504.4,133.28,Plin
V00850,2024-05-02,C0029,Profesional,Tubo PVC 1/2,Plomería,Arequipa,Web,6,8,0.0,48.0,8.55,Yape
V00851,2025-08-31,C0023,Hogar,Guantes de trabajo,Seguridad,Junín,Web,3,22,0.05,62.7,13.84,Transferencia
V00852,2025-09-20,C0008,Hogar,Martillo profesional,Herramientas,La Libertad,Tienda,1,65,0.05,61.75,11.61,Plin
V00853,2024-04-10,C0144,Profesional,Casco de seguridad,Seguridad,Arequipa,Tienda,5,35,0.0,175.0,50.75,Transferencia
V00854,2024-05-10,C0485,Hogar,Tubo PVC 1/2,Plomería,Piura,Tienda,1,8,0.05,7.6,2.58,Transferencia
V00855,2024-04-08,C0270,Profesional,Guantes de trabajo,Seguridad,Arequipa,Web,2,22,0.05,41.8,9.62,Yape
V00856,2025-01-25,C0476,Profesional,Brocha 3 pulgadas,Pinturas,Arequipa,App,3,18,0.0,54.0,10.97,Tarjeta
V00857,2024-03-07,C0189,Profesional,Brocha 3 pulgadas,Pinturas,La Libertad,Marketplace,7,18,0.1,113.4,27.88,Efectivo
V00858,2025-03-11,C0285,Hogar,Tubo PVC 1/2,Plomería,Arequipa,Web,6,8,0.05,45.6,6.66,Tarjeta
V00859,2024-03-10,C0429,Profesional,Cable eléctrico 10m,Electricidad,La Libertad,Tienda,5,42,0.08,193.2,56.46,Transferencia
V00860,2025-12-25,C0079,Profesional,Pintura látex 4L,Pinturas,Arequipa,Marketplace,5,95,0.0,475.0,63.13,Transferencia
V00861,2025-04-15,C0440,Profesional,Llave de paso,Plomería,Lima,Tienda,7,28,0.08,180.32,26.91,Efectivo
V00862,2024-11-05,C0185,Profesional,Brocha 3 pulgadas,Pinturas,Junín,Tienda,1,18,0.1,16.2,2.56,Tarjeta
V00863,2024-05-06,C0143,Hogar,Guantes de trabajo,Seguridad,Piura,Web,7,22,0.08,141.68,45.44,Plin
V00864,2025-07-25,C0265,Hogar,Alicate,Herramientas,Piura,Tienda,1,38,0.08,34.96,11.86,Yape
V00865,2024-04-19,C0273,Profesional,Cemento 42.5kg,Construcción,Piura,Tienda,2,32,0.05,60.8,13.07,Yape
V00866,2024-06-22,C0405,Empresa,Tubo PVC 1/2,Plomería,Piura,Tienda,1,8,0.0,8.0,1.96,Transferencia
V00867,2025-11-29,C0436,Profesional,Cemento 42.5kg,Construcción,Piura,Tienda,2,32,0.03,62.08,11.99,Yape
V00868,2024-11-05,C0007,Hogar,Cable eléctrico 10m,Electricidad,Lima,Web,1,42,0.1,37.8,4.95,Efectivo
V00869,2024-03-19,C0429,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Web,5,18,0.03,87.3,11.8,Tarjeta
V00870,2025-01-15,C0246,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,App,1,42,0.0,42.0,12.44,Yape
V00871,2024-04-06,C0304,Empresa,Brocha 3 pulgadas,Pinturas,Piura,Tienda,1,18,0.0,18.0,4.6,Yape
V00872,2025-01-26,C0277,Hogar,Taladro inalámbrico,Herramientas,Arequipa,App,4,260,0.05,988.0,148.9,Efectivo
V00873,2024-01-02,C0065,Hogar,Brocha 3 pulgadas,Pinturas,La Libertad,Tienda,4,18,0.1,64.8,21.74,Transferencia
V00874,2025-02-12,C0206,Profesional,Foco LED,Electricidad,Cusco,Tienda,3,15,0.03,43.65,14.38,Yape
V00875,2024-12-31,C0183,Profesional,Foco LED,Electricidad,Junín,Tienda,7,15,0.0,105.0,13.89,Yape
V00876,2025-11-24,C0268,Hogar,Pintura látex 4L,Pinturas,Lima,Web,3,95,0.0,285.0,34.54,Yape
V00877,2025-09-04,C0124,Empresa,Cemento 42.5kg,Construcción,Arequipa,Tienda,6,32,0.03,186.24,35.84,Tarjeta
V00878,2025-07-25,C0048,Profesional,Martillo profesional,Herramientas,Junín,Web,4,65,0.0,260.0,40.16,Transferencia
V00879,2025-08-20,C0367,Profesional,Tubo PVC 1/2,Plomería,Junín,Tienda,6,8,0.03,46.56,14.99,Transferencia
V00880,2025-02-04,C0226,Hogar,Casco de seguridad,Seguridad,Junín,Marketplace,2,35,0.03,67.9,9.6,Tarjeta
V00881,2024-05-24,C0286,Empresa,Martillo profesional,Herramientas,La Libertad,Web,5,65,0.05,308.75,60.22,Transferencia
V00882,2025-04-29,C0491,Hogar,Brocha 3 pulgadas,Pinturas,Arequipa,Web,4,18,0.03,69.84,19.11,Yape
V00883,2025-03-08,C0180,Hogar,Alicate,Herramientas,La Libertad,Tienda,3,38,0.1,102.6,28.27,Plin
V00884,2025-05-16,C0100,Profesional,Casco de seguridad,Seguridad,Lima,Tienda,4,35,0.08,128.8,34.17,Transferencia
V00885,2024-06-06,C0069,Hogar,Brocha 3 pulgadas,Pinturas,Arequipa,Tienda,5,18,0.05,85.5,26.06,Plin
V00886,2025-12-16,C0230,Empresa,Martillo profesional,Herramientas,Lima,Web,3,65,0.08,179.4,27.4,Plin
V00887,2025-09-08,C0339,Hogar,Cemento 42.5kg,Construcción,Lima,Tienda,4,32,0.0,128.0,19.5,Yape
V00888,2024-09-09,C0191,Profesional,Martillo profesional,Herramientas,La Libertad,Tienda,6,65,0.0,390.0,111.15,Yape
V00889,2025-01-29,C0219,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,Web,4,42,0.05,159.6,26.02,Yape
V00890,2025-09-16,C0243,Hogar,Taladro inalámbrico,Herramientas,Junín,Web,2,260,0.05,494.0,71.61,Plin
V00891,2025-08-22,C0113,Hogar,Llave de paso,Plomería,Lima,Web,7,28,0.05,186.2,55.87,Tarjeta
V00892,2025-12-06,C0321,Hogar,Alicate,Herramientas,Cusco,App,5,38,0.08,174.8,42.74,Tarjeta
V00893,2025-04-06,C0482,Profesional,Martillo profesional,Herramientas,Junín,App,2,65,0.0,130.0,42.41,Yape
V00894,2024-08-03,C0457,Empresa,Pintura látex 4L,Pinturas,La Libertad,Tienda,2,95,0.03,184.3,36.59,Transferencia
V00895,2024-11-24,C0070,Hogar,Casco de seguridad,Seguridad,Cusco,Web,4,35,0.0,140.0,44.06,Transferencia
V00896,2024-12-09,C0019,Hogar,Tubo PVC 1/2,Plomería,Piura,Tienda,6,8,0.0,48.0,14.22,Plin
V00897,2024-10-15,C0364,Hogar,Cable eléctrico 10m,Electricidad,Arequipa,App,5,42,0.0,210.0,26.83,Transferencia
V00898,2025-07-07,C0195,Hogar,Llave de paso,Plomería,La Libertad,Web,1,28,0.08,25.76,4.61,Efectivo
V00899,2024-09-28,C0446,Profesional,Alicate,Herramientas,La Libertad,Marketplace,4,38,0.1,136.8,26.48,Efectivo
V00900,2024-08-19,C0403,Profesional,Casco de seguridad,Seguridad,Piura,Marketplace,7,35,0.0,245.0,72.31,Yape
V00901,2025-03-17,C0081,Profesional,Alicate,Herramientas,La Libertad,App,2,38,0.05,72.2,16.95,Tarjeta
V00902,2025-09-19,C0079,Profesional,Llave de paso,Plomería,Lima,Tienda,6,28,0.03,162.96,44.99,Efectivo
V00903,2024-09-12,C0354,Profesional,Martillo profesional,Herramientas,Arequipa,Tienda,5,65,0.05,308.75,73.15,Transferencia
V00904,2025-03-20,C0299,Hogar,Pintura látex 4L,Pinturas,La Libertad,Web,3,95,0.08,262.2,37.8,Efectivo
V00905,2024-02-28,C0479,Profesional,Cemento 42.5kg,Construcción,Cusco,App,3,32,0.0,96.0,20.75,Plin
V00906,2024-12-02,C0076,Profesional,Guantes de trabajo,Seguridad,Arequipa,Marketplace,3,22,0.03,64.02,12.43,Efectivo
V00907,2025-10-03,C0319,Empresa,Martillo profesional,Herramientas,Cusco,Web,7,65,0.05,432.25,78.88,Transferencia
V00908,2024-03-15,C0382,Hogar,Brocha 3 pulgadas,Pinturas,Piura,Web,5,18,0.08,82.8,26.68,Yape
V00909,2025-09-02,C0237,Hogar,Tubo PVC 1/2,Plomería,Lima,Web,3,8,0.1,21.6,5.01,Transferencia
V00910,2025-04-02,C0217,Hogar,Llave de paso,Plomería,Cusco,App,1,28,0.08,25.76,5.13,Plin
V00911,2024-08-23,C0352,Hogar,Llave de paso,Plomería,Arequipa,Tienda,7,28,0.0,196.0,65.49,Yape
V00912,2025-01-10,C0353,Empresa,Brocha 3 pulgadas,Pinturas,Cusco,App,7,18,0.03,122.22,27.11,Transferencia
V00913,2024-04-14,C0065,Empresa,Cable eléctrico 10m,Electricidad,Cusco,Tienda,2,42,0.08,77.28,13.96,Yape
V00914,2024-10-02,C0301,Profesional,Foco LED,Electricidad,Cusco,Tienda,5,15,0.03,72.75,10.86,Transferencia
V00915,2024-08-18,C0104,Hogar,Taladro inalámbrico,Herramientas,Lima,Tienda,4,260,0.08,956.8,148.72,Plin
V00916,2024-11-29,C0325,Hogar,Martillo profesional,Herramientas,Cusco,App,6,65,0.1,351.0,58.24,Tarjeta
V00917,2025-11-11,C0079,Hogar,Foco LED,Electricidad,Junín,Marketplace,4,15,0.1,54.0,12.83,Yape
V00918,2025-05-22,C0335,Profesional,Cable eléctrico 10m,Electricidad,Junín,Tienda,5,42,0.03,203.7,48.1,Tarjeta
V00919,2025-11-08,C0069,Hogar,Cemento 42.5kg,Construcción,Arequipa,Tienda,1,32,0.03,31.04,6.91,Plin
V00920,2024-03-29,C0254,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,Web,7,42,0.05,279.3,57.39,Efectivo
V00921,2025-08-08,C0407,Hogar,Brocha 3 pulgadas,Pinturas,Lima,App,4,18,0.1,64.8,19.72,Tarjeta
V00922,2024-03-23,C0148,Hogar,Foco LED,Electricidad,La Libertad,Tienda,4,15,0.05,57.0,16.38,Plin
V00923,2024-03-13,C0362,Profesional,Cemento 42.5kg,Construcción,Lima,Tienda,5,32,0.05,152.0,34.02,Transferencia
V00924,2024-01-31,C0278,Empresa,Martillo profesional,Herramientas,Cusco,App,6,65,0.05,370.5,66.19,Yape
V00925,2024-02-15,C0304,Empresa,Cable eléctrico 10m,Electricidad,Piura,Tienda,7,42,0.08,270.48,56.35,Plin
V00926,2024-12-19,C0124,Hogar,Taladro inalámbrico,Herramientas,Piura,Web,1,260,0.08,239.2,51.0,Transferencia
V00927,2025-06-21,C0445,Hogar,Casco de seguridad,Seguridad,Lima,Tienda,7,35,0.05,232.75,77.8,Transferencia
V00928,2024-08-30,C0425,Hogar,Cemento 42.5kg,Construcción,Junín,Tienda,7,32,0.03,217.28,57.85,Efectivo
V00929,2024-06-19,C0294,Empresa,Cable eléctrico 10m,Electricidad,Lima,Web,4,42,0.05,159.6,32.29,Yape
V00930,2025-10-19,C0472,Hogar,Foco LED,Electricidad,Piura,Web,7,15,0.08,96.6,12.46,Plin
V00931,2024-05-30,C0377,Hogar,Alicate,Herramientas,Lima,App,6,38,0.0,228.0,36.36,Plin
V00932,2024-02-17,C0485,Hogar,Guantes de trabajo,Seguridad,Cusco,Tienda,5,22,0.0,110.0,20.56,Tarjeta
V00933,2024-07-17,C0014,Profesional,Martillo profesional,Herramientas,Junín,Tienda,3,65,0.1,175.5,32.75,Tarjeta
V00934,2025-01-01,C0225,Hogar,Llave de paso,Plomería,Cusco,Web,7,28,0.05,186.2,24.42,Tarjeta
V00935,2024-05-15,C0124,Empresa,Taladro inalámbrico,Herramientas,Piura,Tienda,4,260,0.05,988.0,312.51,Plin
V00936,2024-02-01,C0361,Hogar,Taladro inalámbrico,Herramientas,Junín,Tienda,6,260,0.0,1560.0,379.22,Efectivo
V00937,2024-04-11,C0191,Empresa,Martillo profesional,Herramientas,Piura,Marketplace,6,65,0.0,390.0,60.52,Tarjeta
V00938,2024-03-20,C0060,Empresa,Cable eléctrico 10m,Electricidad,Arequipa,App,2,42,0.05,79.8,15.77,Plin
V00939,2025-07-04,C0450,Profesional,Brocha 3 pulgadas,Pinturas,Lima,Web,5,18,0.05,85.5,21.86,Plin
V00940,2024-05-24,C0222,Profesional,Cemento 42.5kg,Construcción,Cusco,Marketplace,5,32,0.03,155.2,39.96,Efectivo
V00941,2024-06-24,C0090,Profesional,Tubo PVC 1/2,Plomería,Piura,Tienda,6,8,0.05,45.6,12.99,Yape
V00942,2025-05-08,C0128,Profesional,Taladro inalámbrico,Herramientas,Cusco,App,7,260,0.08,1674.4,390.16,Plin
V00943,2025-10-17,C0134,Hogar,Casco de seguridad,Seguridad,Lima,Tienda,7,35,0.03,237.65,41.3,Yape
V00944,2025-08-25,C0367,Hogar,Guantes de trabajo,Seguridad,Arequipa,Tienda,1,22,0.03,21.34,3.31,Efectivo
V00945,2024-10-28,C0129,Profesional,Foco LED,Electricidad,Lima,Marketplace,1,15,0.0,15.0,4.16,Tarjeta
V00946,2025-11-18,C0123,Hogar,Brocha 3 pulgadas,Pinturas,Arequipa,Tienda,1,18,0.03,17.46,5.37,Efectivo
V00947,2024-05-26,C0455,Profesional,Pintura látex 4L,Pinturas,Arequipa,Tienda,1,95,0.03,92.15,11.31,Plin
V00948,2025-04-02,C0441,Profesional,Tubo PVC 1/2,Plomería,Junín,Tienda,5,8,0.05,38.0,5.07,Transferencia
V00949,2024-02-09,C0194,Hogar,Llave de paso,Plomería,Piura,Tienda,1,28,0.05,26.6,7.84,Efectivo
V00950,2024-01-12,C0036,Hogar,Brocha 3 pulgadas,Pinturas,La Libertad,Tienda,3,18,0.05,51.3,7.28,Efectivo
V00951,2025-01-02,C0263,Profesional,Brocha 3 pulgadas,Pinturas,La Libertad,Web,5,18,0.1,81.0,21.65,Yape
V00952,2024-11-02,C0167,Empresa,Alicate,Herramientas,Junín,App,7,38,0.08,244.72,52.21,Tarjeta
V00953,2025-11-27,C0239,Hogar,Casco de seguridad,Seguridad,La Libertad,Tienda,2,35,0.05,66.5,19.78,Efectivo
V00954,2025-04-14,C0342,Hogar,Pintura látex 4L,Pinturas,Cusco,Marketplace,3,95,0.05,270.75,58.41,Plin
V00955,2024-04-13,C0444,Profesional,Cable eléctrico 10m,Electricidad,Lima,Tienda,1,42,0.05,39.9,10.59,Efectivo
V00956,2024-09-15,C0279,Profesional,Cemento 42.5kg,Construcción,Arequipa,Tienda,3,32,0.1,86.4,27.21,Plin
V00957,2024-01-19,C0140,Hogar,Pintura látex 4L,Pinturas,Cusco,App,7,95,0.08,611.8,134.83,Tarjeta
V00958,2024-12-17,C0490,Hogar,Foco LED,Electricidad,Cusco,Web,4,15,0.0,60.0,15.42,Plin
V00959,2024-11-10,C0079,Hogar,Llave de paso,Plomería,Arequipa,Tienda,2,28,0.05,53.2,13.48,Efectivo
V00960,2025-04-02,C0370,Profesional,Taladro inalámbrico,Herramientas,Arequipa,Web,5,260,0.05,1235.0,376.2,Transferencia
V00961,2024-02-21,C0065,Hogar,Guantes de trabajo,Seguridad,Lima,Tienda,3,22,0.03,64.02,13.58,Yape
V00962,2025-05-01,C0404,Profesional,Cemento 42.5kg,Construcción,Piura,App,2,32,0.08,58.88,14.55,Efectivo
V00963,2025-10-31,C0299,Profesional,Llave de paso,Plomería,Cusco,Web,1,28,0.1,25.2,3.11,Yape
V00964,2025-12-02,C0048,Hogar,Martillo profesional,Herramientas,Cusco,Web,3,65,0.0,195.0,23.76,Transferencia
V00965,2024-11-15,C0136,Profesional,Alicate,Herramientas,Arequipa,Web,4,38,0.05,144.4,17.86,Efectivo
V00966,2024-07-26,C0207,Hogar,Guantes de trabajo,Seguridad,La Libertad,Web,1,22,0.08,20.24,6.37,Tarjeta
V00967,2025-08-11,C0322,Profesional,Cable eléctrico 10m,Electricidad,Cusco,App,7,42,0.05,279.3,53.01,Plin
V00968,2025-10-14,C0233,Empresa,Cemento 42.5kg,Construcción,Lima,Tienda,3,32,0.03,93.12,23.12,Plin
V00969,2025-01-01,C0362,Hogar,Alicate,Herramientas,Lima,Web,3,38,0.05,108.3,21.45,Yape
V00970,2024-03-10,C0227,Profesional,Cemento 42.5kg,Construcción,Piura,App,1,32,0.05,30.4,7.03,Transferencia
V00971,2025-04-28,C0291,Profesional,Tubo PVC 1/2,Plomería,Junín,App,3,8,0.03,23.28,6.45,Plin
V00972,2024-12-22,C0204,Profesional,Casco de seguridad,Seguridad,Junín,Tienda,2,35,0.05,66.5,10.29,Plin
